CNT,CNTRYID,W_FSTUWT,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,W_FSTURWT1,W_FSTURWT2,W_FSTURWT3,W_FSTURWT4,W_FSTURWT5,W_FSTURWT6,W_FSTURWT7,W_FSTURWT8,W_FSTURWT9,W_FSTURWT10,W_FSTURWT11,W_FSTURWT12,W_FSTURWT13,W_FSTURWT14,W_FSTURWT15,W_FSTURWT16,W_FSTURWT17,W_FSTURWT18,W_FSTURWT19,W_FSTURWT20,W_FSTURWT21,W_FSTURWT22,W_FSTURWT23,W_FSTURWT24,W_FSTURWT25,W_FSTURWT26,W_FSTURWT27,W_FSTURWT28,W_FSTURWT29,W_FSTURWT30,W_FSTURWT31,W_FSTURWT32,W_FSTURWT33,W_FSTURWT34,W_FSTURWT35,W_FSTURWT36,W_FSTURWT37,W_FSTURWT38,W_FSTURWT39,W_FSTURWT40,W_FSTURWT41,W_FSTURWT42,W_FSTURWT43,W_FSTURWT44,W_FSTURWT45,W_FSTURWT46,W_FSTURWT47,W_FSTURWT48,W_FSTURWT49,W_FSTURWT50,W_FSTURWT51,W_FSTURWT52,W_FSTURWT53,W_FSTURWT54,W_FSTURWT55,W_FSTURWT56,W_FSTURWT57,W_FSTURWT58,W_FSTURWT59,W_FSTURWT60,W_FSTURWT61,W_FSTURWT62,W_FSTURWT63,W_FSTURWT64,W_FSTURWT65,W_FSTURWT66,W_FSTURWT67,W_FSTURWT68,W_FSTURWT69,W_FSTURWT70,W_FSTURWT71,W_FSTURWT72,W_FSTURWT73,W_FSTURWT74,W_FSTURWT75,W_FSTURWT76,W_FSTURWT77,W_FSTURWT78,W_FSTURWT79,W_FSTURWT80,male,ESCS
ALB,8,3.34239,360.848,341.162,373.545,377.502,422.994,386.732,432.501,349.997,356.1,372.593,5.01359,1.6712,5.01359,1.6712,1.6712,5.01359,5.01359,1.6712,1.6712,1.6712,1.6712,5.01359,1.6712,5.01359,1.6712,5.01359,5.01359,5.01359,5.01359,1.6712,5.01359,1.6712,5.01359,1.6712,1.6712,5.01359,5.01359,1.6712,1.6712,1.6712,1.6712,5.01359,1.6712,5.01359,1.6712,5.01359,5.01359,5.01359,5.01359,1.6712,1.6712,5.01359,1.6712,5.01359,5.01359,1.6712,1.6712,5.01359,5.01359,5.01359,5.01359,1.6712,5.01359,1.6712,5.01359,1.6712,1.6712,1.6712,1.6712,5.01359,1.6712,5.01359,1.6712,5.01359,5.01359,1.6712,1.6712,5.01359,5.01359,5.01359,5.01359,1.6712,5.01359,1.6712,5.01359,1.6712,1.6712,1.6712,1.6712,5.01359,1,
ALB,8,3.70004,497.189,418.467,410.485,388.99,430.577,437.057,437.987,448.054,459.952,457.733,1.7912,1.78443,1.93274,5.74076,5.36001,1.93274,5.83657,5.36001,1.78443,1.90433,5.74076,5.83657,5.74076,5.3824,1.90433,5.3824,1.93274,5.3824,1.7912,1.78443,5.74076,5.83657,5.36001,1.7912,1.93274,5.36001,1.78443,1.93274,5.83657,5.3824,1.7912,1.78443,1.7912,1.90433,5.3824,1.90433,5.36001,1.90433,5.74076,5.83657,5.74076,5.83657,5.36001,1.7912,1.93274,5.36001,1.78443,1.93274,5.83657,5.3824,1.7912,1.78443,1.7912,1.90433,5.3824,1.90433,5.36001,1.90433,5.74076,5.83657,1.7912,1.78443,1.93274,5.74076,5.36001,1.93274,5.83657,5.36001,1.78443,1.90433,5.74076,5.83657,5.74076,5.3824,1.90433,5.3824,1.93274,5.3824,1.7912,1.78443,0,0.1456
ALB,8,6.91168,383.872,379.304,365.48,331.664,365.921,361.524,408.204,377.957,364.659,348.042,10.17285,9.64498,3.52878,3.52878,10.16221,9.93267,3.39095,3.41637,3.28929,3.49532,10.49729,3.4991,10.59817,3.42006,10.831,10.2491,9.64498,10.48595,3.3874,3.12142,9.85786,9.93267,3.41268,3.64465,11.18662,10.93394,3.73318,3.52485,3.3874,3.60631,10.831,3.61033,10.2491,3.31089,10.47464,10.57455,10.58635,10.81893,3.49155,3.41637,3.61436,3.42006,10.58635,9.93267,3.3874,3.31089,9.58065,10.2491,10.49729,10.48595,3.28929,9.86788,3.31436,10.26018,3.61033,3.41637,3.21499,3.49532,10.831,9.94307,3.49532,3.52878,10.23804,10.23804,3.72887,3.64465,10.48595,10.57455,10.831,10.81893,3.3874,10.16221,3.21173,9.93267,3.49155,3.52485,3.52878,3.60631,11.18662,10.94655,1,-1.0591
ALB,8,4.07128,365.835,292.463,297.786,339.69,312.382,234.195,258.969,217.132,262.932,275.356,5.96307,1.95154,2.09046,6.39355,1.95399,2.09046,6.47683,5.96951,1.95154,2.08266,2.09278,2.10429,6.39355,1.94055,6.36262,1.94055,6.43428,5.97285,5.96307,5.96203,2.09278,6.47683,5.96951,1.93737,6.43428,5.96951,1.95154,2.09046,6.47683,5.97285,5.96307,5.96203,1.93737,6.36262,1.94055,6.36262,1.95399,2.08266,2.09278,2.10429,2.09278,6.47683,5.96951,1.93737,6.43428,5.96951,1.95154,2.09046,6.47683,5.97285,5.96307,5.96203,1.93737,6.36262,1.94055,6.36262,1.95399,2.08266,2.09278,2.10429,5.96307,1.95154,2.09046,6.39355,1.95399,2.09046,6.47683,5.96951,1.95154,2.08266,2.09278,2.10429,6.39355,1.94055,6.36262,1.94055,6.43428,5.97285,5.96307,5.96203,1,-1.452
ALB,8,3.46138,270.295,264.47,256.584,292.357,275.034,322.215,312.084,337.705,341.528,255.968,5.11524,5.21086,5.2321,1.74412,1.74992,1.7243,1.74445,5.1517,1.75255,5.13433,1.71139,5.16613,5.17156,5.25141,5.26942,1.70584,1.7552,5.21121,1.71676,1.70527,5.11693,5.2099,5.231,1.74567,1.75051,1.72404,1.74506,5.15271,1.75212,5.1351,1.71122,5.16714,5.17277,5.25323,5.27498,1.70605,1.757,5.21279,1.71709,1.70584,5.11637,5.21355,5.23519,1.74515,1.75104,1.72361,1.74344,5.15343,1.75137,5.13291,1.71188,5.16804,5.16954,5.24809,5.26581,1.70545,1.7564,5.20858,1.71733,1.70489,5.11812,5.21256,5.23406,1.74675,1.75166,1.72337,1.74403,5.15448,1.75096,5.13366,1.7117,5.16908,5.17072,5.24985,5.2712,1.70566,1.75826,5.21012,1.71766,1.70545,0,-1.548
ALB,8,3.37193,426.994,449.076,436.27,465.674,508.733,470.712,475.775,490.074,447.138,484.25,2.2017,4.4763,2.2017,4.4763,2.2017,2.2017,2.2017,2.2017,4.4763,4.4763,2.2017,4.4763,4.4763,2.2017,2.2017,4.4763,4.4763,4.4763,4.4763,2.2017,2.2017,4.4763,2.2017,4.4763,2.2017,2.2017,2.2017,2.2017,4.4763,4.4763,2.2017,4.4763,4.4763,2.2017,2.2017,4.4763,4.4763,4.4763,4.4763,2.2017,2.2017,4.4763,2.2017,4.4763,2.2017,2.2017,2.2017,2.2017,4.4763,4.4763,2.2017,4.4763,4.4763,2.2017,2.2017,4.4763,4.4763,4.4763,4.4763,2.2017,2.2017,4.4763,2.2017,4.4763,2.2017,2.2017,2.2017,2.2017,4.4763,4.4763,2.2017,4.4763,4.4763,2.2017,2.2017,4.4763,4.4763,4.4763,4.4763,2.2017,1,-1.2382
ALB,8,4.99846,448.083,460.502,445.402,470.551,485.269,381.324,436.715,419.413,473.269,444.875,8.18536,2.61177,3.0003,7.72925,7.38404,2.42312,2.24766,2.99762,2.37147,9.27041,2.37147,7.9721,2.68911,8.18536,9.20455,7.72925,6.8096,2.99762,2.54149,6.8096,7.38404,2.54149,2.24766,7.9721,8.18536,2.68911,3.0003,2.37147,2.99762,7.18173,2.99762,7.72925,2.42312,7.38404,6.8096,7.9721,9.20455,2.37147,2.61177,9.20455,2.52405,7.3595,8.39308,2.38697,2.25023,6.82681,6.4349,8.20373,6.83014,2.67705,6.83014,2.4216,7.66033,2.52405,2.75022,2.38697,2.12923,8.20373,7.23744,2.12923,2.25023,7.23744,6.4349,2.4216,2.52405,7.66033,8.39308,6.83014,8.20373,2.25958,8.20373,2.38697,6.82681,2.25023,2.12923,2.4216,2.75022,6.83014,7.3595,2.75022,0,1.1565
ALB,8,3.89014,356.811,326.032,340.164,288.228,323.959,332.712,321.669,262.05,321.15,219.855,5.38244,6.58565,5.889,1.85609,2.09369,2.10943,2.19454,6.32881,1.96846,6.00661,1.86644,6.03821,5.65964,5.64113,5.62515,1.77745,2.09498,6.63529,1.86246,1.98733,5.28993,5.99175,5.27414,1.8227,2.10824,1.93312,2.001,5.79312,1.78206,6.02258,1.71411,6.05268,5.19097,5.55706,5.52718,1.74043,2.10915,5.99457,1.701,1.99148,5.38363,6.58906,5.89249,1.85719,2.09504,2.10859,2.19326,6.33093,1.96714,6.00496,1.86697,6.04044,5.65744,5.63757,5.6213,1.77704,2.09641,6.63195,1.86307,1.9869,5.29115,5.99482,5.27723,1.82384,2.10962,1.93236,1.99982,5.7951,1.78088,6.0209,1.71459,6.05496,5.18891,5.55349,5.52322,1.74003,2.11066,5.99149,1.70156,1.99103,1,-1.7112
ALB,8,3.69293,358.196,336.102,341.353,369.746,371.026,399.588,379.706,345.965,368.8,305.992,1.96957,1.8344,5.21355,1.86014,1.84647,1.8344,1.84647,5.5394,5.21355,1.74389,5.5032,5.23166,1.94905,1.74389,5.9087,5.5394,5.9087,5.84715,1.84647,5.58043,1.96957,1.8344,5.21355,1.86014,1.84647,1.8344,1.84647,5.5394,5.21355,1.74389,5.5032,5.23166,1.94905,1.74389,5.9087,5.5394,5.9087,5.84715,1.84647,5.58043,5.21355,5.58043,1.96957,5.5032,5.5394,5.58043,5.5394,1.84647,1.96957,5.84715,1.86014,1.94905,5.23166,5.84715,1.73785,1.84647,1.73785,1.74389,5.5394,1.8344,5.21355,5.58043,1.96957,5.5032,5.5394,5.58043,5.5394,1.84647,1.96957,5.84715,1.86014,1.94905,5.23166,5.84715,1.73785,1.84647,1.73785,1.74389,5.5394,1.8344,1,
ALB,8,4.63138,387.955,387.524,339.415,390.546,421.679,387.497,431.894,315.525,412.494,354.965,6.65217,6.93525,2.31981,6.95942,2.41449,6.93525,7.28311,6.66327,6.95942,2.22109,2.31175,6.95942,2.31175,2.22109,6.93525,7.24348,2.31175,2.21739,2.4277,2.4277,2.41449,2.31175,6.95942,2.31981,6.65217,2.31175,2.22109,2.4277,2.31981,7.28311,6.93525,2.31981,6.93525,7.28311,2.31175,2.21739,6.93525,7.24348,6.66327,6.66327,2.41449,2.31175,6.95942,2.31981,6.65217,2.31175,2.22109,2.4277,2.31981,7.28311,6.93525,2.31981,6.93525,7.28311,2.31175,2.21739,6.93525,7.24348,6.66327,6.66327,6.65217,6.93525,2.31981,6.95942,2.41449,6.93525,7.28311,6.66327,6.95942,2.22109,2.31175,6.95942,2.31175,2.22109,6.93525,7.24348,2.31175,2.21739,2.4277,2.4277,0,-0.9713
ALB,8,4.06226,522.582,498.092,487.911,455.234,475.48,480.144,473.134,471.336,487.836,485.98,1.99301,2.07053,2.12377,2.02954,1.97977,2.05598,2.03292,2.00885,2.02657,1.9897,2.03229,2.00011,2.10765,2.00206,2.05804,2.04037,2.0223,1.97668,2.06046,2.0327,1.98098,2.03094,2.04112,2.06377,2.05293,2.02712,2.05038,2.02419,1.94853,2.02712,1.9925,2.08555,2.05805,2.04026,2.0354,2.07023,2.06135,1.99117,1.98145,2.06766,5.98354,6.22796,6.21051,6.07453,6.08572,6.03109,6.09534,6.17416,6.08334,5.83899,6.08242,5.99604,6.3048,6.14214,6.02025,6.26508,5.93349,6.07191,6.18406,6.11248,6.08041,6.24211,6.10851,6.03878,6.17369,6.07772,6.0128,6.0866,5.97956,6.07772,5.83931,6.11463,6.02655,6.12412,6.09207,6.2131,6.18138,5.98607,6.08242,6.3614,1,-1.6571
ALB,8,3.71971,348.885,181.036,172.147,219.689,264.654,282.843,247.349,318.783,228.54,283.33,5.77497,5.34691,5.77497,5.77497,5.83339,1.94446,1.7823,5.36638,1.94446,1.7823,5.34691,5.83339,1.94446,1.78879,1.78879,1.7823,5.36638,1.92499,5.36638,1.92499,1.78879,1.94446,1.78879,1.78879,1.7823,5.34691,5.83339,1.92499,5.34691,5.83339,1.94446,1.7823,5.34691,5.77497,5.77497,5.83339,1.92499,5.36638,1.92499,5.36638,5.77497,5.34691,5.77497,5.77497,5.83339,1.94446,1.7823,5.36638,1.94446,1.7823,5.34691,5.83339,1.94446,1.78879,1.78879,1.7823,5.36638,1.92499,5.36638,1.92499,1.78879,1.94446,1.78879,1.78879,1.7823,5.34691,5.83339,1.92499,5.34691,5.83339,1.94446,1.7823,5.34691,5.77497,5.77497,5.83339,1.92499,5.36638,1.92499,5.36638,1,-2.7929
ALB,8,3.15874,438.487,465.022,463.414,498.717,476.994,455.643,467.912,464.708,458.882,501.506,4.74716,1.56827,1.59281,1.56609,4.742,1.57824,4.71587,1.59336,4.70887,4.77874,4.72634,4.70898,1.60898,1.57351,4.67259,1.59631,1.58971,4.68497,4.73503,1.59094,1.57616,4.77874,4.70191,4.789,1.57824,4.742,1.58779,4.6922,1.59094,1.56827,1.58274,1.58971,4.66661,4.75539,1.6053,4.68497,4.70898,1.59631,1.58021,4.70887,4.74716,1.56827,1.59281,1.56609,4.742,1.57824,4.71587,1.59336,4.70887,4.77874,4.72634,4.70898,1.60898,1.57351,4.67259,1.59631,1.58971,4.68497,4.73503,1.59094,1.57616,4.77874,4.70191,4.789,1.57824,4.742,1.58779,4.6922,1.59094,1.56827,1.58274,1.58971,4.66661,4.75539,1.6053,4.68497,4.70898,1.59631,1.58021,4.70887,0,-1.2635
ALB,8,4.64872,392.592,331.4,390.972,287.112,308.426,296.76,310.028,327.342,380.153,327.046,2.51129,2.01984,7.50085,2.63347,2.30445,2.44129,2.27824,6.6255,7.11064,2.11365,6.46234,7.40632,2.63347,2.01731,7.0221,6.19482,6.97804,7.70788,2.15985,7.7735,2.51129,2.01984,7.50085,2.63347,2.30445,2.44129,2.27824,6.6255,7.11064,2.11365,6.46234,7.40632,2.63347,2.01731,7.0221,6.19482,6.97804,7.70788,2.15985,7.7735,6.45609,8.13741,2.15985,6.19905,7.04517,6.6404,7.08028,2.45004,2.2682,7.63127,2.50643,2.17669,6.19905,8.17927,2.31042,2.63962,2.32287,2.10378,7.50085,2.09633,6.45609,8.13741,2.15985,6.19905,7.04517,6.6404,7.08028,2.45004,2.2682,7.63127,2.50643,2.17669,6.19905,8.17927,2.31042,2.63962,2.32287,2.10378,7.50085,2.09633,1,
ALB,8,4.32841,391.778,405.402,370.963,396.324,411.374,394.581,373.019,390.55,357.809,415.906,2.16421,6.49262,6.49262,6.49262,6.49262,2.16421,6.49262,2.16421,6.49262,2.16421,2.16421,2.16421,2.16421,6.49262,6.49262,2.16421,6.49262,6.49262,2.16421,2.16421,2.16421,6.49262,6.49262,6.49262,6.49262,2.16421,6.49262,2.16421,6.49262,2.16421,2.16421,2.16421,2.16421,6.49262,6.49262,2.16421,6.49262,6.49262,2.16421,2.16421,2.16421,6.49262,6.49262,6.49262,6.49262,2.16421,6.49262,2.16421,6.49262,2.16421,2.16421,2.16421,2.16421,6.49262,6.49262,2.16421,6.49262,6.49262,2.16421,2.16421,2.16421,6.49262,6.49262,6.49262,6.49262,2.16421,6.49262,2.16421,6.49262,2.16421,2.16421,2.16421,2.16421,6.49262,6.49262,2.16421,6.49262,6.49262,2.16421,2.16421,0,-1.0143
ALB,8,4.90568,363.913,343.297,393.824,350.91,340.259,352.626,356.158,411.385,386.804,363.029,2.45284,7.35853,7.35853,2.45284,7.35853,2.45284,7.35853,2.45284,2.45284,2.45284,2.45284,7.35853,7.35853,2.45284,7.35853,7.35853,2.45284,2.45284,7.35853,7.35853,2.45284,7.35853,7.35853,2.45284,7.35853,2.45284,7.35853,2.45284,2.45284,2.45284,2.45284,7.35853,7.35853,2.45284,7.35853,7.35853,2.45284,2.45284,7.35853,7.35853,7.35853,2.45284,2.45284,7.35853,2.45284,7.35853,2.45284,7.35853,7.35853,7.35853,7.35853,2.45284,2.45284,7.35853,2.45284,2.45284,7.35853,7.35853,2.45284,2.45284,7.35853,2.45284,2.45284,7.35853,2.45284,7.35853,2.45284,7.35853,7.35853,7.35853,7.35853,2.45284,2.45284,7.35853,2.45284,2.45284,7.35853,7.35853,2.45284,2.45284,1,0.3043
ALB,8,3.45795,367.021,377.782,352.452,319.218,322.57,309.262,305.589,322.21,377.27,341.458,5.18693,1.72898,1.72898,5.18693,5.18693,1.72898,1.72898,1.72898,1.72898,5.18693,1.72898,5.18693,1.72898,5.18693,5.18693,5.18693,5.18693,1.72898,1.72898,5.18693,1.72898,5.18693,5.18693,1.72898,1.72898,5.18693,5.18693,5.18693,5.18693,1.72898,5.18693,1.72898,5.18693,1.72898,1.72898,1.72898,1.72898,5.18693,5.18693,1.72898,1.72898,5.18693,5.18693,1.72898,1.72898,5.18693,5.18693,5.18693,5.18693,1.72898,5.18693,1.72898,5.18693,1.72898,1.72898,1.72898,1.72898,5.18693,5.18693,1.72898,5.18693,1.72898,1.72898,5.18693,5.18693,1.72898,1.72898,1.72898,1.72898,5.18693,1.72898,5.18693,1.72898,5.18693,5.18693,5.18693,5.18693,1.72898,1.72898,5.18693,0,-0.9237
ALB,8,4.41304,448.285,417.787,370.379,414.711,393.573,393.25,388.777,408.903,426.322,381.246,2.20652,2.20652,2.20652,6.61957,6.61957,6.61957,6.61957,2.20652,6.61957,2.20652,6.61957,2.20652,2.20652,2.20652,2.20652,6.61957,6.61957,2.20652,6.61957,6.61957,6.61957,6.61957,6.61957,2.20652,2.20652,2.20652,2.20652,6.61957,2.20652,6.61957,2.20652,6.61957,6.61957,6.61957,6.61957,2.20652,2.20652,6.61957,2.20652,2.20652,2.20652,2.20652,2.20652,6.61957,6.61957,6.61957,6.61957,2.20652,6.61957,2.20652,6.61957,2.20652,2.20652,2.20652,2.20652,6.61957,6.61957,2.20652,6.61957,6.61957,6.61957,6.61957,6.61957,2.20652,2.20652,2.20652,2.20652,6.61957,2.20652,6.61957,2.20652,6.61957,6.61957,6.61957,6.61957,2.20652,2.20652,6.61957,2.20652,2.20652,0,1.0534
ALB,8,3.98149,220.791,302.627,251.663,301.332,243.21,261.659,227.693,256.284,222.918,265.403,5.77181,5.69516,1.98849,2.19601,5.65235,5.82574,2.0439,2.08674,1.91318,1.97932,5.70972,1.99239,5.79493,1.99778,6.15086,5.66622,5.77614,6.21177,2.15207,2.1072,1.92088,2.11573,5.97897,5.83205,2.10158,2.18391,5.48122,5.65022,5.81378,5.94657,2.08908,5.98311,1.92612,6.01848,2.06602,2.08255,1.93317,2.04596,5.88873,5.70198,5.77181,5.69516,1.98849,2.19601,5.65235,5.82574,2.0439,2.08674,1.91318,1.97932,5.70972,1.99239,5.79493,1.99778,6.15086,5.66622,5.77614,6.21177,2.15207,2.1072,1.92088,2.11573,5.97897,5.83205,2.10158,2.18391,5.48122,5.65022,5.81378,5.94657,2.08908,5.98311,1.92612,6.01848,2.06602,2.08255,1.93317,2.04596,5.88873,5.70198,0,0.0147
ALB,8,8.37878,342.44,215.36,179.887,253.525,293.39,262.828,252.116,241.266,272.557,341.634,12.9097,12.7926,4.08466,12.7926,4.08466,12.7926,12.9097,12.9097,12.9097,4.08466,3.98798,12.7926,4.08466,3.98798,12.7926,12.9097,4.08466,3.98798,3.98798,3.98798,12.9097,12.7926,4.08466,12.7926,4.08466,12.7926,12.9097,12.9097,12.9097,4.08466,3.98798,12.7926,4.08466,3.98798,12.7926,12.9097,4.08466,3.98798,3.98798,3.98798,3.98798,4.08466,12.7926,4.08466,12.7926,4.08466,3.98798,3.98798,3.98798,12.7926,12.9097,4.08466,12.7926,12.9097,4.08466,3.98798,12.7926,12.9097,12.9097,12.9097,3.98798,4.08466,12.7926,4.08466,12.7926,4.08466,3.98798,3.98798,3.98798,12.7926,12.9097,4.08466,12.7926,12.9097,4.08466,3.98798,12.7926,12.9097,12.9097,12.9097,1,-0.5707
ALB,8,6.91168,363.257,293.888,350.938,282.614,252.612,279.076,375.613,267.031,258.622,378.075,10.17285,3.21499,10.58635,3.52878,3.3874,9.93267,10.17285,3.41637,3.28929,3.49532,3.4991,10.49729,3.53272,10.26018,3.61033,10.2491,9.64498,10.48595,10.16221,3.12142,9.85786,3.31089,10.23804,3.64465,3.72887,10.93394,11.19953,3.52485,3.3874,3.60631,3.61033,10.831,3.41637,9.93267,3.49155,10.57455,10.58635,10.81893,10.47464,3.41637,3.61436,10.26018,3.52878,9.93267,10.16221,3.31089,3.19355,10.2491,10.49729,10.48595,9.86788,3.28929,9.94307,3.42006,10.831,3.41637,3.21499,3.49532,3.61033,9.94307,3.49532,10.58635,3.41268,10.23804,11.18662,3.64465,3.49532,10.57455,10.831,10.81893,10.16221,3.3874,9.63519,3.31089,10.47464,3.52485,3.52878,3.60631,3.72887,10.94655,1,0.146
ALB,8,4.37191,420.445,469.638,430.34,475.117,378.704,464.55,391.774,335.044,458.265,410.327,2.11645,6.32537,2.2837,6.7832,6.33332,2.2837,2.2988,6.33332,6.32537,6.75038,6.7832,2.2988,6.7832,2.11992,6.75038,2.11992,2.2837,2.11992,2.11645,6.32537,6.7832,2.2988,6.33332,2.11645,2.2837,6.33332,6.32537,2.2837,2.2988,2.11992,2.11645,6.32537,2.11645,6.75038,2.11992,6.75038,6.33332,6.75038,6.7832,2.2988,6.7832,2.2988,6.33332,2.11645,2.2837,6.33332,6.32537,2.2837,2.2988,2.11992,2.11645,6.32537,2.11645,6.75038,2.11992,6.75038,6.33332,6.75038,6.7832,2.2988,2.11645,6.32537,2.2837,6.7832,6.33332,2.2837,2.2988,6.33332,6.32537,6.75038,6.7832,2.2988,6.7832,2.11992,6.75038,2.11992,2.2837,2.11992,2.11645,6.32537,0,-1.0104
ALB,8,3.10251,421.976,420.671,478.429,501.857,436.454,458.099,466.497,487.611,433.639,456.127,1.47887,4.63143,1.55411,1.49073,1.55919,1.5369,4.41357,4.51353,1.52475,4.65441,4.67522,1.52149,1.47027,4.58156,4.49511,4.6092,4.39063,1.47471,4.43756,1.47919,1.47334,4.70589,1.5167,1.48336,1.52801,1.52354,4.45085,4.40612,1.5623,4.65552,4.65512,1.53356,1.49864,4.60692,4.42288,4.62939,4.45187,1.47901,4.40543,1.4967,4.90826,1.5359,4.76343,4.86255,4.72673,4.7419,1.62027,1.64352,4.62008,1.55068,1.55083,4.71578,4.83242,1.56821,1.63957,1.55896,1.62415,4.87947,1.64427,4.81425,4.88048,1.55826,4.64529,4.85092,4.62871,4.70187,1.636,1.5993,4.74074,1.55105,1.54477,4.75118,4.91609,1.57671,1.60477,1.56587,1.6535,4.89667,1.63139,4.89413,0,1.8051
ALB,8,3.24758,366.077,332.955,378.68,366.316,355.767,342.766,394.263,350.27,318.469,333.338,4.96689,4.68902,1.58286,1.58286,1.58286,1.75751,4.68902,1.75751,4.68902,1.75751,4.96689,4.96689,4.96689,4.68902,1.58286,1.75751,4.68902,1.58286,1.75751,4.96689,1.58286,1.75751,4.96689,4.96689,4.96689,4.68902,1.75751,4.68902,1.75751,4.68902,1.58286,1.58286,1.58286,1.75751,4.96689,4.68902,1.75751,4.96689,4.68902,1.58286,1.58286,1.75751,4.96689,4.96689,4.96689,4.68902,1.75751,4.68902,1.75751,4.68902,1.58286,1.58286,1.58286,1.75751,4.96689,4.68902,1.75751,4.96689,4.68902,1.58286,4.96689,4.68902,1.58286,1.58286,1.58286,1.75751,4.68902,1.75751,4.68902,1.75751,4.96689,4.96689,4.96689,4.68902,1.58286,1.75751,4.68902,1.58286,1.75751,4.96689,0,-1.6348
ALB,8,8.87737,198.442,273.115,319.356,275.186,210.39,235.597,272.943,321.068,249.241,316.38,4.09725,13.31605,4.43868,4.5655,12.95616,12.95616,14.09935,13.31605,4.43868,12.61521,4.69978,13.31605,4.43868,4.5655,4.43868,4.5655,12.61521,12.95616,4.8422,13.31605,4.8422,13.31605,4.43868,4.31872,13.69651,13.69651,12.61521,13.31605,4.43868,14.09935,4.20507,13.31605,4.43868,4.31872,4.43868,4.31872,14.09935,13.69651,4.09725,13.31605,14.5266,4.43868,13.31605,12.95616,4.5655,4.5655,4.20507,4.43868,13.31605,4.69978,12.61521,4.43868,13.31605,12.95616,13.31605,12.95616,4.69978,4.5655,12.29174,4.43868,12.29174,4.43868,13.31605,13.69651,4.31872,4.31872,4.69978,4.43868,13.31605,4.20507,14.09935,4.43868,13.31605,13.69651,13.31605,13.69651,4.20507,4.31872,14.5266,4.43868,1,-1.3799
ALB,8,3.82335,264.047,269.249,252.979,287.533,254.188,275.9,317.412,372.066,226.094,295.045,1.83473,6.00139,5.50418,5.50418,6.00139,2.00046,6.00139,2.00046,5.50418,2.00046,1.83473,2.00046,1.83473,5.50418,5.50418,1.83473,6.00139,6.00139,1.83473,2.00046,1.83473,6.00139,5.50418,5.50418,6.00139,2.00046,6.00139,2.00046,5.50418,2.00046,1.83473,2.00046,1.83473,5.50418,5.50418,1.83473,6.00139,6.00139,1.83473,2.00046,6.00139,1.83473,2.00046,2.00046,1.83473,5.50418,1.83473,5.50418,2.00046,5.50418,6.00139,5.50418,6.00139,2.00046,2.00046,6.00139,1.83473,1.83473,6.00139,5.50418,6.00139,1.83473,2.00046,2.00046,1.83473,5.50418,1.83473,5.50418,2.00046,5.50418,6.00139,5.50418,6.00139,2.00046,2.00046,6.00139,1.83473,1.83473,6.00139,5.50418,0,-0.4762
ALB,8,3.54791,348.821,339.788,383.149,335.526,344.912,363.171,278.242,358.432,278.323,295.246,5.32186,5.32186,5.32186,1.77395,1.77395,5.32186,1.77395,1.77395,5.32186,5.32186,1.77395,1.77395,1.77395,1.77395,5.32186,1.77395,5.32186,1.77395,5.32186,5.32186,5.32186,5.32186,5.32186,1.77395,1.77395,5.32186,1.77395,1.77395,5.32186,5.32186,1.77395,1.77395,1.77395,1.77395,5.32186,1.77395,5.32186,1.77395,5.32186,5.32186,5.32186,5.32186,5.32186,1.77395,1.77395,5.32186,1.77395,1.77395,5.32186,5.32186,1.77395,1.77395,1.77395,1.77395,5.32186,1.77395,5.32186,1.77395,5.32186,5.32186,5.32186,5.32186,5.32186,1.77395,1.77395,5.32186,1.77395,1.77395,5.32186,5.32186,1.77395,1.77395,1.77395,1.77395,5.32186,1.77395,5.32186,1.77395,5.32186,5.32186,1,-0.2008
ALB,8,3.11393,429.086,381.742,388.789,348.066,416.663,389.626,339.776,354.185,403.814,382.132,1.9832,4.23012,4.24737,2.02861,4.2617,4.1993,2.029,1.99734,4.2681,4.168,4.16787,4.19381,2.00504,4.26304,2.04298,4.15435,2.0415,2.02041,1.99679,1.98342,4.15388,2.0199,2.02808,4.25134,2.03605,2.00526,4.24988,4.18292,2.03791,1.9909,1.99034,2.00332,4.1992,2.0367,4.28218,1.98433,4.27894,4.23169,4.18175,4.15435,1.98364,4.23231,4.24988,2.02981,4.26444,4.19763,2.02782,1.99801,4.26524,4.16685,4.16906,4.19536,2.00426,4.26035,2.04158,4.1534,2.0429,2.01939,1.99745,1.98299,4.15484,2.02094,2.02927,4.25399,2.03738,2.00447,4.24737,4.18435,2.03656,1.99034,1.9909,2.00408,4.19754,2.03539,4.27911,1.98387,4.282,4.22952,4.18315,4.1534,0,
